text_cli,gref_cli,grf_cli,ft_cli,grs_cli,ssr_cli,text_ari,gref_ari,grf_ari,ft_ari,grs_ari,ssr_ari,text_lwf,gref_lwf,grf_lwf,ft_lwf,grs_lwf,ssr_lwf,text_MATTR,gref_MATTR,grf_MATTR,ft_MATTR,grs_MATTR,ssr_MATTR,text_MTLD,gref_MTLD,grf_MTLD,ft_MTLD,grs_MTLD,ssr_MTLD,text_HDD,gref_HDD,grf_HDD,ft_HDD,grs_HDD,ssr_HDD,text_entropy,gref_entropy,grf_entropy,ft_entropy,grs_entropy,ssr_entropy,text_sent,gref_sent,grf_sent,ft_sent,grs_sent,ssr_sent,text_word,gref_word,grf_word,ft_word,grs_word,ssr_word,text_char,gref_char,grf_char,ft_char,grs_char,ssr_char,text_sdensity,gref_sdensity,grf_sdensity,ft_sdensity,grs_sdensity,ssr_sdensity,text_wdensity,gref_wdensity,grf_wdensity,ft_wdensity,grs_wdensity,ssr_wdensity
13.84,20.21,18.36,14.52,18.36,15.86,331.9,106.3,65.3,23.0,65.3,64.4,64.0,74.0,79.0,29.5,79.0,71.0,99.06103286384969,99.89304812834226,100.0,100.0,100.0,98.60869565217389,96.35355047768786,222.0582608695652,205.72222222222223,30.272727272727273,205.72222222222223,60.878787878787875,97.51326429064754,99.1930275211657,99.39139885111595,94.72329472329449,99.39139885111595,97.91326089281108,4.290050816139294,4.3050346465188305,4.231256868985808,4.0435805580976565,4.231256868985808,4.20553550729262,34,13,7,2,7,4,735,226,133,42,133,129,3464,1251,706,204,706,666,4.625850340136054,5.752212389380531,5.263157894736842,4.761904761904762,5.263157894736842,3.10077519379845,21.21824480369515,18.06554756195044,18.8385269121813,20.588235294117645,18.8385269121813,19.36936936936937
14.82,21.67,19.63,21.66,19.63,16.15,271.7,135.1,64.6,37.8,64.6,58.4,57.0,75.0,79.0,47.5,79.0,74.0,99.43074003795066,99.43089430894311,99.62962962962962,98.80000000000001,99.62962962962962,96.078431372549,122.6527872879621,222.22222222222223,167.25333333333336,54.0,167.25333333333336,47.957915975500825,98.18531722843726,98.9029615381493,98.95304499662552,96.00368694486461,98.95304499662552,96.73669092815301,4.268049209758335,4.276782787114515,4.251635103841537,4.193523235174938,4.251635103841537,4.2682596434730415,23,15,5,3,5,4,612,283,123,63,123,120,2916,1654,707,370,707,603,3.758169934640523,5.30035335689046,4.0650406504065035,4.761904761904762,4.0650406504065035,3.3333333333333335,20.98765432098765,17.110036275695283,17.397454031117398,17.027027027027028,17.397454031117398,19.900497512437813
15.46,20.74,22.47,25.07,22.47,15.28,517.3,210.4,62.7,32.3,62.7,56.6,67.0,83.0,83.0,33.5,83.0,69.0,98.96927651139733,99.04761904761908,98.61386138613861,100.0,98.61386138613861,98.59999999999998,96.69545454545454,163.3524047038264,114.33333333333336,342.9999999999999,114.33333333333336,46.82922948510617,97.9736633830728,98.72382949914157,98.20964826602865,99.66386554621963,98.20964826602865,95.81083119514271,4.286746131873179,4.25801562642941,4.233663779376794,4.32589640528702,4.233663779376794,4.121689864424161,44,16,3,3,3,5,1170,456,113,45,113,116,5700,2593,706,269,706,575,3.7606837606837606,3.508771929824561,2.6548672566371683,6.666666666666667,2.6548672566371683,4.310344827586207,20.526315789473685,17.58580794446587,16.005665722379604,16.728624535315987,16.005665722379604,20.17391304347826
19.06,19.58,15.98,20.37,15.98,17.54,1200.9,172.4,64.1,28.3,64.1,58.0,70.0,73.0,75.0,28.5,75.0,80.0,98.86584849767249,99.6923076923077,99.29824561403507,94.70588235294119,99.29824561403507,99.79797979797979,89.83579058905366,194.3072093141492,149.95076923076928,32.478411347517735,149.95076923076928,38.20738198785902,97.66846400139589,98.97677878377424,98.61289396931238,92.41569743117938,98.61289396931238,96.9798775422966,4.270221232809533,4.250642848030873,4.214335120299283,4.13491755575989,4.214335120299283,4.234002946132145,95,11,4,2,4,5,2645,367,131,43,131,117,14634,2045,666,248,666,611,3.5916824196597354,2.997275204359673,3.0534351145038165,4.651162790697675,3.0534351145038165,4.273504273504273,18.074347410140767,17.946210268948658,19.66966966966967,17.338709677419356,19.66966966966967,19.148936170212767
13.95,19.52,17.14,23.48,17.14,19.17,1947.9,105.1,61.2,20.0,61.2,57.4,64.0,70.0,71.0,14.5,71.0,70.5,99.03259726603598,99.05263157894738,99.24528301886791,100.0,99.24528301886791,100.0,72.8444032976054,194.0,105.98733874820832,15.0,105.98733874820832,73.1090425531915,97.40375925938982,98.73610965447949,98.69122601482438,99.99999999999997,98.69122601482438,97.81276002072885,4.28725735847051,4.2787495240841125,4.215924121156237,4.128284317139173,4.215924121156237,4.153878222198049,151,6,3,1,3,7,4379,221,126,16,126,114,20548,1219,646,108,646,617,3.4482758620689653,2.7149321266968327,2.380952380952381,6.25,2.380952380952381,6.140350877192982,21.311076503795988,18.12961443806399,19.5046439628483,14.814814814814813,19.5046439628483,18.47649918962723
14.71,22.13,20.73,18.88,20.73,14.53,2013.1,122.4,60.0,41.0,60.0,58.5,68.0,78.0,80.0,54.5,80.0,72.0,98.62120832288844,99.27601809954754,99.79591836734694,99.36507936507935,99.79591836734694,98.66666666666666,71.05649915015104,202.5701371571072,171.36000000000007,69.75528429602888,171.36000000000007,53.7617545594905,97.76303013691088,98.97950728539648,99.04091585629482,97.38859399307455,99.04091585629482,96.9093408906135,4.256689777171649,4.2534878608028315,4.217017542923949,4.211939510910088,4.217017542923949,4.18830416355495,199,8,5,4,5,5,4549,251,113,75,113,122,21826,1498,659,412,659,589,4.37458782149923,3.187250996015936,4.424778761061947,5.333333333333334,4.424778761061947,4.098360655737705,20.84211490882434,16.755674232309747,17.147192716236724,18.203883495145632,17.147192716236724,20.71307300509338
14.77,19.4,17.6,21.08,17.6,16.73,331.2,77.4,60.0,41.5,60.0,62.5,56.0,75.0,76.0,53.0,76.0,69.0,99.15756630265211,99.10447761194028,98.82352941176468,98.9830508474576,98.82352941176468,96.69724770642199,108.06578947368422,177.74400000000006,185.06352941176476,47.63414634146341,185.06352941176476,50.318380743982495,97.93563849173455,99.05721396646672,99.0440629307408,96.69367109569997,99.0440629307408,97.16241849472424,4.274551631234903,4.309355136101578,4.294288783772709,4.224813212705268,4.294288783772709,4.182556451344895,31,5,4,3,4,6,742,154,119,73,119,132,3555,866,634,421,634,659,4.177897574123989,3.2467532467532463,3.361344537815126,4.10958904109589,3.361344537815126,4.545454545454546,20.87201125175809,17.782909930715935,18.769716088328074,17.339667458432302,18.769716088328074,20.030349013657055
16.91,18.19,18.53,21.02,18.53,17.37,1785.5,213.8,63.2,30.8,63.2,58.3,68.0,74.0,78.0,39.0,78.0,80.0,99.13288288288312,99.17073170731712,100.0,100.0,100.0,99.6,112.55835672544612,159.8189615736505,167.25333333333336,98.78399999999999,167.25333333333336,78.78761457634698,97.83801887227303,98.4563783015296,98.92090201723488,98.83855981417194,98.92090201723488,97.52985237899016,4.289330247837793,4.186275561442919,4.21416025572407,4.3329719111642175,4.21416025572407,4.288112092416287,107,20,7,3,7,4,4076,469,124,49,124,115,20729,2480,681,278,681,613,2.6251226692836114,4.264392324093817,5.64516129032258,6.122448979591836,5.64516129032258,3.4782608695652173,19.663273674562205,18.911290322580644,18.208516886930983,17.62589928057554,18.208516886930983,18.76019575856444
12.85,19.06,19.17,15.15,19.17,19.23,867.8,134.4,61.8,18.0,61.8,52.8,60.0,79.0,79.0,21.0,79.0,73.0,99.58163858221957,99.59839357429722,99.80582524271846,97.0,99.80582524271846,100.0,159.28557827513475,235.1009118086697,267.1433333333333,80.63999999999997,267.1433333333333,59.52681159420291,98.24446469376873,99.03620527360096,99.50827518451935,97.9249011857714,99.50827518451935,96.95940665576867,4.20094850874624,4.246876595035991,4.244190169205411,3.9422730050931403,4.244190169205411,4.206731837265488,66,10,4,2,4,5,1899,286,121,31,121,101,8730,1558,670,140,670,559,3.4755134281200633,3.4965034965034967,3.3057851239669422,6.451612903225806,3.3057851239669422,4.9504950495049505,21.75257731958763,18.35686777920411,18.059701492537314,22.142857142857142,18.059701492537314,18.067978533094813
14.13,17.26,17.08,21.25,17.08,19.34,2237.0,151.0,60.7,41.0,60.7,56.0,58.0,63.0,65.0,50.5,65.0,72.0,98.9431469686251,99.43859649122808,99.61904761904762,97.4074074074074,99.61904761904762,99.09090909090908,71.35627473148672,179.5647816750179,144.63826086956527,67.28,144.63826086956527,46.450980392156865,97.71311286498873,98.77518528952865,98.7286811768357,97.4025188362749,98.7286811768357,97.26088030191734,4.320464687868172,4.2591629865850065,4.259276424603172,4.446355791905206,4.259276424603172,4.313219643585312,149,12,6,3,6,7,4969,326,124,74,124,106,23670,1689,639,413,639,599,2.998591265848259,3.6809815950920246,4.838709677419355,4.054054054054054,4.838709677419355,6.60377358490566,20.992817912970004,19.301361752516282,19.405320813771517,17.91767554479419,19.405320813771517,17.696160267111853
13.08,17.78,15.8,22.12,15.8,19.81,1207.9,150.3,63.9,39.6,63.9,58.3,68.0,74.0,74.0,49.0,74.0,80.0,99.00216919739682,99.57746478873241,100.0,99.25925925925925,100.0,98.54166666666664,84.4487203972498,160.58092586146887,149.95076923076928,72.45538461538462,149.95076923076928,50.70194384449245,98.12672419119018,98.60823534191653,98.77130763743011,97.96906058248993,98.77130763743011,97.53799115710012,4.327643233959288,4.200412291620894,4.201722889558185,4.29225336533825,4.201722889558185,4.2318899058568125,107,10,4,3,4,4,2756,318,128,66,128,112,12440,1697,660,395,660,631,3.8824383164005805,3.1446540880503147,3.125,4.545454545454546,3.125,3.571428571428571,22.15434083601286,18.7389510901591,19.393939393939394,16.70886075949367,19.393939393939394,17.74960380348653
13.72,21.2,21.37,17.36,21.37,16.67,1767.3,174.1,63.9,31.7,63.9,58.7,68.0,85.0,87.0,39.0,87.0,72.0,99.05592303066764,99.75308641975307,99.42857142857142,99.11111111111111,99.42857142857142,99.21568627450979,89.21125984278132,181.76669199534376,138.61166666666668,67.22800000000001,138.61166666666668,82.06625891946993,98.33084272030557,98.56673981581145,98.47822553155792,97.38511624199549,98.47822553155792,97.5628006215412,4.49832621468408,4.232473289092745,4.169096709249444,4.1710623676516105,4.169096709249444,4.184534343204575,268,11,4,3,4,5,4393,364,118,55,118,118,19265,2141,713,299,713,611,6.100614614158889,3.021978021978022,3.389830508474576,5.454545454545454,3.389830508474576,4.23728813559322,22.803010641058915,17.0014012143858,16.54978962131837,18.394648829431436,16.54978962131837,19.312602291325696
8.73,19.06,21.6,14.51,21.6,15.51,1853.4,182.9,60.7,19.8,60.7,57.1,57.0,82.0,83.0,26.0,83.0,76.0,98.56903297931841,99.8270893371758,99.79591836734694,99.0,99.79591836734694,99.36170212765957,52.72293308456301,321.2542372881356,224.08615384615388,53.760000000000005,224.08615384615388,85.10526315789474,96.22390298351507,99.04690661681008,99.12991443202294,97.82608695652223,99.12991443202294,97.89167959930754,4.317517992289804,4.243569001967143,4.281260819130293,4.514651628637847,4.281260819130293,4.3531910701989105,168,12,3,2,3,5,4272,391,112,35,112,120,16416,2148,673,162,673,586,3.932584269662921,3.0690537084398977,2.6785714285714284,5.714285714285714,2.6785714285714284,4.166666666666666,26.023391812865498,18.202979515828677,16.64190193164933,21.604938271604937,16.64190193164933,20.477815699658702
16.27,19.58,18.36,23.02,18.36,19.4,307.5,407.3,61.6,19.8,61.6,57.3,67.0,76.0,79.0,14.0,79.0,79.5,99.12013536379017,99.1381495564005,98.66666666666664,100.0,98.66666666666664,99.35483870967741,96.6213210130048,213.45971441249995,166.334,71.68,166.334,64.77496825605326,97.80857246198022,98.61031344981173,98.73707640507635,98.33333333333353,98.73707640507635,97.77295368912077,4.290590813970244,4.295922615887021,4.25006568257589,4.110406138885172,4.25006568257589,4.254370288863882,27,36,6,1,6,5,698,893,122,17,122,108,3455,4964,661,113,661,615,3.8681948424068766,4.031354983202688,4.918032786885246,5.88235294117647,4.918032786885246,4.62962962962963,20.20260492040521,17.989524576954068,18.456883509833585,15.04424778761062,18.456883509833585,17.560975609756095
15.69,19.81,17.83,23.4,17.83,14.93,1676.5,159.1,60.6,39.6,60.6,54.5,69.0,79.0,81.0,49.0,81.0,72.0,98.40438489646807,99.46127946127949,100.0,97.69230769230765,100.0,98.54166666666664,63.02381249697341,174.92326333879328,139.3791304347826,28.0,139.3791304347826,50.261932479627475,97.52507666294872,98.7074321336518,98.81397741739549,95.62472119076052,98.81397741739549,96.8042546759405,4.433312703372985,4.261106976943955,4.285688119494569,4.200482831054103,4.285688119494569,4.2285675018615025,132,13,5,5,5,4,3855,342,120,63,120,114,18768,1895,644,393,644,551,3.4241245136186773,3.8011695906432745,4.166666666666666,7.936507936507936,4.166666666666666,3.508771929824561,20.540281329923275,18.04749340369393,18.633540372670808,16.030534351145036,18.633540372670808,20.689655172413794
15.0,16.85,14.64,19.02,14.64,19.05,1786.4,147.2,58.1,16.9,58.1,55.7,65.0,67.0,67.0,14.0,67.0,77.0,99.1552511415527,99.70909090909092,100.0,94.99999999999999,100.0,97.60869565217389,99.2351363179981,210.41606426554532,154.35000000000002,23.893333333333334,154.35000000000002,50.14569536423841,98.23927035959588,98.78787165447332,98.85099795211141,93.69047619047635,98.85099795211141,97.517040424543,4.281109175264711,4.276688486926592,4.32924311623242,3.791723243841919,4.32924311623242,4.216802962965919,210,11,3,2,3,6,4121,316,120,18,120,107,19560,1626,585,103,585,593,5.095850521718029,3.481012658227848,2.5,11.11111111111111,2.5,5.607476635514018,21.06850715746421,19.43419434194342,20.51282051282051,17.475728155339805,20.51282051282051,18.043844856661046
15.23,18.59,19.34,29.6,19.34,16.85,1469.8,107.6,60.0,38.1,60.0,56.0,68.0,75.0,78.0,39.0,78.0,75.0,98.96842105263175,99.57894736842104,99.17525773195877,99.44444444444443,99.17525773195877,99.58333333333333,65.1508465116279,113.0625761319737,136.01333333333338,89.60000000000001,136.01333333333338,45.58823529411765,97.3926835832108,98.69186532538849,98.82385789599975,98.71794871794897,98.82385789599975,96.71189116071271,4.328129981794657,4.301651965533379,4.410961667719971,4.312141890032799,4.410961667719971,4.274239924839727,157,11,6,3,6,5,3454,226,118,54,118,114,16304,1216,650,336,650,582,4.545454545454546,4.867256637168142,5.084745762711865,5.555555555555555,5.084745762711865,4.385964912280701,21.184985279685968,18.585526315789476,18.153846153846153,16.071428571428573,18.153846153846153,19.587628865979383
19.58,20.91,19.17,22.53,19.17,16.09,381.5,106.0,61.2,36.9,61.2,54.5,71.0,74.0,77.0,47.5,77.0,76.0,99.24629878869447,99.68085106382978,99.41176470588235,99.58333333333333,99.41176470588235,97.23404255319147,102.72804474289669,219.6153191489362,165.5831578947369,126.18666666666664,165.5831578947369,49.16858747044917,97.31531073559869,99.00413150310611,98.70303370971837,98.8114630467581,98.70303370971837,97.31827443691691,4.209550725896197,4.219622386445229,4.240261233996531,4.274882543898474,4.240261233996531,4.263471591581519,25,8,5,2,5,6,845,212,117,59,117,114,4670,1255,661,357,661,560,2.9585798816568047,3.7735849056603774,4.273504273504273,3.389830508474576,4.273504273504273,5.263157894736842,18.094218415417558,16.89243027888446,17.700453857791228,16.5266106442577,17.700453857791228,20.357142857142858
16.91,25.03,24.62,24.9,24.62,25.72,396.6,175.3,63.6,30.8,63.6,59.1,72.0,84.0,88.0,28.5,88.0,88.0,99.13950456323323,98.88198757763979,99.39393939393939,100.0,99.39393939393939,99.08045977011493,50.69972752043597,180.7033676821983,141.45333333333332,68.59999999999998,141.45333333333332,39.51315789473684,97.31013200607754,98.54582997027292,98.5486779403286,98.31932773109335,98.5486779403286,95.1319858410138,4.207695866732723,4.219481545756099,4.250699043899745,4.223729913147585,4.250699043899745,4.290772830132382,42,15,5,2,5,7,854,363,112,39,112,112,4487,2333,732,258,732,677,4.918032786885246,4.132231404958678,4.464285714285714,5.128205128205128,4.464285714285714,6.25,19.03276131045242,15.559365623660524,15.300546448087433,15.11627906976744,15.300546448087433,16.54357459379616
12.74,19.7,18.99,16.73,18.99,16.21,178.5,148.9,63.1,26.5,63.1,56.2,62.0,78.0,81.0,27.5,81.0,70.0,98.15950920245406,99.92753623188406,99.81308411214953,100.0,99.81308411214953,97.80219780219778,67.68970070422536,206.0010289417225,181.57263157894735,35.3463687150838,181.57263157894735,48.00146213322759,97.43539958800625,99.1081627829211,99.06163043778412,94.54446928131316,99.06163043778412,96.86315857819653,4.341633948818436,4.227665204225912,4.212690126205396,4.236144350665627,4.212690126205396,4.417777828665549,14,14,6,3,6,6,399,314,124,45,124,114,1788,1758,685,239,685,581,3.508771929824561,4.45859872611465,4.838709677419355,6.666666666666667,4.838709677419355,5.263157894736842,22.31543624161074,17.861205915813425,18.1021897810219,18.828451882845187,18.1021897810219,19.62134251290878
18.65,20.91,21.08,25.53,21.08,18.24,1646.0,329.4,62.2,26.3,62.2,52.0,70.0,78.0,81.0,24.0,81.0,67.0,99.28593604470673,99.62204724409447,99.60784313725489,98.00000000000001,99.60784313725489,98.60465116279067,133.03860085393978,244.90634963036496,224.72000000000008,161.28000000000014,224.72000000000008,98.60869565217392,98.44861133690092,98.97044587074899,99.32336089141766,99.27536231884126,99.32336089141766,98.27760362243083,4.353874080634597,4.249340678362597,4.252022442944183,4.323631759514833,4.252022442944183,4.3098272571622145,146,26,5,1,5,6,3851,716,117,28,117,101,20166,4133,690,182,690,544,3.7912230589457288,3.6312849162011176,4.273504273504273,3.571428571428571,4.273504273504273,5.9405940594059405,19.096499057820093,17.323977740140332,16.956521739130434,15.384615384615385,16.956521739130434,18.566176470588236
14.24,20.68,18.99,29.12,18.99,22.13,487.1,144.9,62.7,26.7,62.7,58.4,69.0,76.0,78.0,20.0,78.0,81.0,98.8679245283018,99.62686567164182,100.0,100.0,100.0,98.69565217391305,64.08354803379143,220.5879088785047,178.31578947368422,20.0,178.31578947368422,65.52457595641947,97.4584639375267,98.80956389847411,99.04632381318325,93.68421052631594,99.04632381318325,97.42238245153823,4.176642905687699,4.193879286349476,4.166785389088782,4.117757897414981,4.166785389088782,4.167552978860009,41,15,9,2,9,5,1074,313,124,22,124,112,5137,1751,680,162,680,649,3.8175046554934826,4.792332268370607,7.258064516129033,9.090909090909092,7.258064516129033,4.464285714285714,20.90714424761534,17.875499714448885,18.235294117647058,13.580246913580247,18.235294117647058,17.257318952234208
15.93,19.64,18.7,17.77,18.7,17.25,1760.9,127.1,62.0,30.5,62.0,57.4,64.0,77.0,81.0,40.5,81.0,79.0,98.89212827988358,99.57264957264957,100.0,98.00000000000001,100.0,97.55102040816325,89.58596531735712,247.81749999999997,255.89846153846167,60.231111111111105,255.89846153846167,104.04,97.95059873621688,99.01677570981396,99.46012981737931,97.50830564784204,99.46012981737931,98.46430525405754,4.3746649322158015,4.220965918561185,4.235522152262745,4.326839139535629,4.235522152262745,4.19611161944085,174,10,5,4,5,6,4153,273,125,60,125,117,19965,1489,670,281,670,602,4.189742354924151,3.6630036630036633,4.0,6.666666666666667,4.0,5.128205128205128,20.80140245429502,18.334452652787107,18.65671641791045,21.352313167259787,18.65671641791045,19.435215946843854
14.82,18.3,14.24,22.93,14.24,19.05,1303.3,168.8,58.8,43.4,58.8,59.7,64.0,62.0,63.0,56.5,63.0,79.0,99.18335296427166,99.3103448275862,98.67924528301884,97.37704918032784,98.67924528301884,100.0,81.40026193701172,191.00535475234273,130.30769230769232,40.91074431527382,130.30769230769232,89.05747126436782,97.4690112755975,98.81190840046457,98.21455786782619,94.92067204785538,98.21455786782619,98.00977637411341,4.297945575081948,4.283856944971695,4.193286190899857,4.203413083239753,4.193286190899857,4.3202538550029566,92,12,4,3,4,5,2952,363,125,69,125,116,14193,1943,590,446,590,644,3.116531165311653,3.3057851239669422,3.2,4.3478260869565215,3.2,4.310344827586207,20.79898541534559,18.682449819866186,21.1864406779661,15.47085201793722,21.1864406779661,18.012422360248447
